lat,lon,category,label
44.6576,-72.6651,insects,Insect damage
26.8128,-81.6511,fire,Ground fire
37.4800,-98.2417,animal,Domestic animal/livestock
37.1482,-92.1341,animal,Domestic animal/livestock
44.0712,-116.0584,disease,Disease damage to trees
34.3208,-108.7685,insects,Insect damage
42.6795,-121.0577,insects,Insect damage
42.4252,-124.1302,fire,Fire damage (general)
45.7091,-93.4320,other,Unknown/other
37.0559,-119.5451,animal,Domestic animal/livestock
46.0910,-121.8702,disease,Disease damage
42.6819,-90.5152,animal,Domestic animal/livestock
45.6414,-115.4580,insects,Insect damage to trees
39.8919,-79.7754,vegetation,Vegetation (competition/vines)
45.0829,-114.5185,insects,Insect damage
48.2330,-94.9253,disease,Disease damage to trees
40.1902,-120.7509,disease,Disease damage to trees
44.8140,-92.7230,other,Human-induced
43.1289,-77.1939,vegetation,Vegetation (competition/vines)
38.1178,-106.5410,insects,Insect damage to trees
44.9957,-68.9966,disease,Disease damage to trees
34.2671,-85.5431,weather,Wind/hurricane/tornado
41.2857,-77.1964,insects,Insect damage to trees
44.0426,-114.4412,insects,Insect damage
44.0197,-76.0562,other,Human-induced
45.9338,-113.6497,insects,Insect damage to trees
30.2144,-85.1336,fire,Ground fire
37.7554,-94.0526,fire,Ground fire
39.0811,-78.1538,insects,Insect damage
46.2091,-92.9932,other,Human-induced
38.9661,-81.2154,vegetation,Vegetation (competition/vines)
30.7326,-87.5347,fire,Ground fire
43.1661,-99.8100,animal,Domestic animal/livestock
40.6645,-78.3638,vegetation,Vegetation (competition/vines)
42.7865,-94.3782,disease,Disease damage to trees
33.0470,-88.7039,fire,Ground fire
45.6168,-88.6950,animal,Porcupine
45.9371,-95.2239,animal,Domestic animal/livestock
31.1123,-94.9952,fire,Ground fire
47.6591,-120.9997,disease,Disease damage to trees
39.3928,-120.2627,disease,Disease damage to trees
35.6530,-88.8876,weather,Flooding
46.3256,-92.8915,weather,Wind/hurricane/tornado
29.3374,-103.1917,fire,Fire damage (general)
31.9359,-92.4692,other,Human-induced
41.2344,-80.0633,weather,Flooding
48.7830,-116.6834,disease,Disease damage to trees
36.5556,-76.0054,weather,Wind/hurricane/tornado
31.2029,-82.9899,disease,Disease damage
46.9955,-112.3747,disease,Disease damage to trees
33.4051,-84.7881,animal,Beaver
45.5460,-93.0027,disease,Disease damage
47.6944,-93.0881,other,Human-induced
39.3973,-108.0337,disease,Disease damage
48.6403,-114.2122,fire,Crown fire
37.7341,-92.9468,animal,Domestic animal/livestock
40.0169,-80.2085,vegetation,Vegetation (competition/vines)
40.2425,-106.1123,insects,Insect damage to trees
44.5783,-111.0108,vegetation,Vegetation (competition/vines)
46.7736,-121.3883,insects,Insect damage to trees
31.8487,-90.1444,weather,Wind/hurricane/tornado
46.1855,-93.3478,animal,Beaver
36.7111,-91.3105,animal,Domestic animal/livestock
42.2353,-74.7462,other,Unknown/other
38.9438,-96.6779,fire,Ground fire
47.6054,-108.6095,fire,Fire damage (general)
48.1148,-95.1357,insects,Insect damage to trees
36.6272,-94.2366,weather,Ice
42.7942,-122.0669,animal,Animal damage
43.9038,-74.3559,disease,Disease damage to trees
38.1151,-85.0761,animal,Domestic animal/livestock
30.1389,-90.8103,weather,Flooding
37.5320,-103.1361,fire,Fire damage (general)
47.4708,-91.9534,insects,Insect damage
40.1855,-92.7312,insects,Insect damage
48.5748,-117.0688,disease,Disease damage to trees
43.5902,-121.8397,fire,Crown fire
44.3567,-85.7291,disease,Disease damage
32.1079,-89.6582,weather,Wind/hurricane/tornado
31.8401,-82.5466,animal,Domestic animal/livestock
39.8715,-86.8371,vegetation,Vegetation (competition/vines)
43.8655,-91.4924,insects,Insect damage to trees
40.2750,-123.3020,fire,Ground fire
43.0426,-75.5081,vegetation,Vegetation (competition/vines)
39.1163,-80.8748,insects,Insect damage
44.2102,-89.9710,disease,Disease damage
39.8583,-82.1232,vegetation,Vegetation (competition/vines)
47.3878,-121.0734,insects,Insect damage to trees
31.0645,-99.1577,weather,Drought
32.0959,-83.1672,disease,Disease damage to trees
48.3837,-94.3533,insects,Insect damage
36.5459,-96.6209,other,Human-induced
41.0876,-122.4848,disease,Disease damage to trees
38.6438,-91.3899,animal,Domestic animal/livestock
45.0588,-84.2583,insects,Insect damage to trees
36.8477,-90.7841,animal,Domestic animal/livestock
48.2506,-92.8789,other,Human-induced
43.9305,-121.8000,vegetation,Vegetation (competition/vines)
44.2718,-119.3276,fire,Ground fire
34.7347,-83.3065,insects,Insect damage to trees
41.5307,-83.5849,vegetation,Vegetation (competition/vines)
43.9944,-119.2051,insects,Insect damage to trees
45.5099,-105.9633,fire,Fire damage (general)
40.5481,-122.7332,fire,Crown fire
41.3267,-81.4175,vegetation,Vegetation (competition/vines)
33.3493,-105.5373,insects,Insect damage to trees
41.1138,-75.0036,insects,Insect damage
32.2013,-84.8389,fire,Ground fire
35.6545,-87.8704,animal,Deer/ungulate
43.6791,-121.8132,disease,Disease damage to trees
38.6627,-106.3806,insects,Insect damage to trees
35.3147,-118.4394,animal,Domestic animal/livestock
37.4845,-85.9658,vegetation,Vegetation (competition/vines)
43.9536,-122.1120,disease,Disease damage
43.2766,-121.3736,disease,Disease damage to trees
31.3424,-87.3841,fire,Ground fire
48.6528,-120.1758,insects,Insect damage to trees
48.3310,-120.3714,geologic,Landslide
39.5474,-107.1584,disease,Disease damage
45.7454,-91.0132,animal,Beaver
37.7240,-93.0332,weather,Ice
37.7567,-79.0978,insects,Insect damage
40.6818,-107.1848,disease,Disease damage to trees
38.0022,-106.5085,disease,Disease damage to trees
36.5313,-92.2563,weather,Ice
37.0392,-87.0966,weather,Ice
34.7647,-77.4536,weather,Wind/hurricane/tornado
48.5069,-118.8088,insects,Insect damage
37.4627,-93.1288,animal,Domestic animal/livestock
33.2668,-89.3653,vegetation,Vegetation (competition/vines)
42.7457,-102.9527,animal,Domestic animal/livestock
42.7403,-121.3931,disease,Disease damage to trees
35.5198,-118.7005,animal,Domestic animal/livestock
40.2155,-79.8306,vegetation,Vegetation (competition/vines)
44.9296,-111.7011,insects,Insect damage to trees
42.8577,-73.1382,disease,Disease damage to trees
42.2872,-93.9366,animal,Domestic animal/livestock
45.7710,-70.2336,animal,Deer/ungulate
48.4698,-117.3788,disease,Disease damage to trees
45.3419,-117.7609,disease,Disease damage to trees
37.5067,-84.7561,weather,Flooding
36.5241,-76.4106,weather,Wind/hurricane/tornado
48.0728,-93.6127,animal,Beaver
41.8010,-72.2295,insects,Insect damage
43.3572,-74.3213,disease,Disease damage
48.3550,-93.2370,other,Human-induced
46.1644,-121.9668,animal,Deer/ungulate
36.9020,-86.9023,animal,Domestic animal/livestock
39.8994,-78.8709,weather,Weather damage
37.9746,-86.6111,insects,Insect damage
39.4551,-95.6816,animal,Domestic animal/livestock
33.4448,-85.8834,fire,Fire damage (general)
47.6391,-92.1307,animal,Beaver
28.3553,-82.1129,weather,Wind/hurricane/tornado
35.9392,-78.0360,weather,Weather damage
30.7101,-84.2924,fire,Ground fire
43.3739,-74.4581,disease,Disease damage to trees
34.6051,-95.9483,fire,Ground fire
37.0148,-107.6439,insects,Insect damage
31.5645,-87.9448,animal,Beaver
44.2573,-104.0003,animal,Domestic animal/livestock
35.0452,-84.5690,fire,Ground fire
32.7859,-80.8670,fire,Fire damage (general)
42.7454,-104.6609,animal,Porcupine
42.1733,-89.9483,animal,Domestic animal/livestock
45.3807,-110.4258,geologic,Earth movement/avalanche
43.6235,-121.3734,insects,Insect damage to trees
45.7969,-68.8513,disease,Disease damage to trees
47.9387,-91.9225,weather,Weather damage
31.2296,-92.9242,other,Human-induced
48.1482,-93.0777,disease,Disease damage
34.0391,-108.2346,weather,Drought
41.4486,-76.6064,insects,Insect damage
44.7005,-120.9938,animal,Domestic animal/livestock
36.0405,-109.3866,insects,Insect damage
39.5881,-95.4090,weather,Weather damage
33.8043,-86.1347,other,Human-induced
46.1505,-86.6066,disease,Disease damage to trees
40.0818,-80.3156,insects,Insect damage
32.7328,-95.2744,animal,Beaver
44.5363,-107.5141,fire,Fire damage (general)
45.5527,-121.9127,weather,Wind/hurricane/tornado
36.6469,-83.1661,insects,Insect damage
43.6766,-75.7261,disease,Disease damage
37.6779,-81.7856,insects,Insect damage
37.3315,-89.9037,animal,Domestic animal/livestock
37.6442,-79.5042,animal,Domestic animal/livestock
47.9593,-93.7799,weather,Wind/hurricane/tornado
35.0100,-84.5679,fire,Ground fire
48.6131,-123.1051,weather,Drought
39.3145,-90.2227,animal,Domestic animal/livestock
38.0353,-122.6912,disease,Disease damage to trees
44.4060,-91.5568,other,Human-induced
43.7062,-90.9329,insects,Insect damage to trees
48.8437,-116.4595,disease,Disease damage to trees
31.2925,-88.1561,fire,Ground fire
37.6675,-86.8591,disease,Disease damage to trees
45.5280,-121.8034,weather,Weather damage
45.8298,-87.7591,insects,Insect damage to trees
31.1641,-101.9584,weather,Drought
44.7384,-118.1211,fire,Ground fire
44.0677,-72.4269,insects,Insect damage
40.6649,-75.5250,insects,Insect damage
40.7008,-84.2592,vegetation,Vegetation (competition/vines)
40.2800,-106.7113,insects,Insect damage
32.1726,-85.3469,fire,Ground fire
40.6514,-79.4829,insects,Insect damage to trees
45.2449,-116.3640,fire,Fire damage (general)
42.9004,-123.0957,insects,Insect damage to trees
34.7516,-84.0325,insects,Insect damage to trees
40.6338,-114.2498,animal,Deer/ungulate
36.0556,-76.4335,weather,Flooding
48.3799,-117.2079,insects,Insect damage to trees
39.8075,-81.5963,animal,Domestic animal/livestock
40.4215,-95.6552,weather,Flooding
43.2880,-86.0388,insects,Insect damage to trees
38.0461,-122.7660,disease,Disease damage to trees
30.5873,-95.6542,fire,Ground fire
38.5358,-84.0730,vegetation,Vegetation (competition/vines)
38.5824,-79.8476,insects,Insect damage
47.3888,-93.1246,weather,Wind/hurricane/tornado
38.4078,-80.7842,vegetation,Vegetation (competition/vines)
36.0644,-92.8442,weather,Ice
27.0942,-81.0078,other,Human-induced
41.9839,-123.0962,insects,Insect damage to trees
43.6376,-74.2232,disease,Disease damage to trees
34.9237,-78.0399,weather,Flooding
43.4309,-90.8844,disease,Disease damage to trees
36.5908,-82.0115,insects,Insect damage
33.7000,-99.5575,weather,Drought
41.3237,-76.4135,disease,Disease damage
37.1050,-82.5258,animal,Domestic animal/livestock
42.2551,-122.5457,insects,Insect damage
42.7472,-124.1419,disease,Disease damage to trees
30.8725,-84.3161,fire,Ground fire
37.7998,-84.6729,insects,Insect damage to trees
35.7269,-121.0371,animal,Domestic animal/livestock
36.0084,-77.4578,animal,Beaver
48.4853,-117.2205,disease,Disease damage to trees
44.2705,-122.2084,fire,Ground fire
34.0489,-108.7749,animal,Domestic animal/livestock
48.4433,-97.4953,other,Human-induced
38.5617,-112.0694,insects,Insect damage
43.9047,-92.3132,animal,Domestic animal/livestock
43.0287,-109.6472,weather,Weather damage
43.0526,-121.8863,disease,Disease damage
34.8524,-77.0843,fire,Fire damage (general)
48.0690,-120.6113,insects,Insect damage to trees
36.8516,-92.8612,animal,Domestic animal/livestock
46.6469,-91.2977,fire,Ground fire
41.6676,-121.9298,animal,Domestic animal/livestock
38.2533,-106.8853,insects,Insect damage to trees
34.3978,-84.5405,fire,Fire damage (general)
46.0472,-88.1181,weather,Wind/hurricane/tornado
45.9072,-88.3196,insects,Insect damage
40.6998,-121.5847,disease,Disease damage to trees
38.0468,-94.2149,fire,Ground fire
34.3169,-81.4233,animal,Domestic animal/livestock
39.7583,-84.5919,vegetation,Vegetation (competition/vines)
39.5034,-81.1593,insects,Insect damage
38.4675,-85.4370,insects,Insect damage to trees
38.8354,-83.2980,animal,Deer/ungulate
30.7765,-84.5162,disease,Disease damage to trees
35.3773,-95.1364,weather,Flooding
46.8054,-115.0996,other,Human-induced
37.9935,-82.2841,insects,Insect damage
46.0511,-83.6165,disease,Disease damage
41.9483,-71.6144,insects,Insect damage to trees
45.9241,-121.1588,disease,Disease damage to trees
32.5494,-83.9759,fire,Ground fire
40.8016,-81.0702,animal,Domestic animal/livestock
37.9974,-85.6331,weather,Ice
46.1777,-86.1846,insects,Insect damage to trees
46.5535,-95.2590,animal,Domestic animal/livestock
44.8178,-114.8497,fire,Fire damage (general)
40.1504,-80.0920,insects,Insect damage
31.3311,-99.2584,disease,Disease damage
40.5968,-112.5973,fire,Fire damage (general)
48.5877,-119.8153,insects,Insect damage to trees
30.4331,-88.6820,fire,Ground fire
36.8424,-109.0963,insects,Insect damage
32.6653,-81.6001,disease,Disease damage to trees
41.4396,-76.1451,disease,Disease damage to trees
35.6756,-76.1252,weather,Wind/hurricane/tornado
34.1524,-84.1314,fire,Fire damage (general)
39.5064,-81.0198,animal,Deer/ungulate
37.2058,-108.8622,disease,Disease damage
34.9237,-78.0399,weather,Wind/hurricane/tornado
43.5716,-104.0761,insects,Insect damage to trees
38.4867,-81.0623,insects,Insect damage to trees
38.1110,-91.6234,animal,Domestic animal/livestock
36.1890,-88.3838,animal,Domestic animal/livestock
36.2348,-112.2249,fire,Fire damage (general)
43.8697,-74.3270,disease,Disease damage to trees
43.6315,-121.9456,disease,Disease damage to trees
36.0919,-89.4861,vegetation,Vegetation (competition/vines)
32.2368,-83.4556,fire,Ground fire
40.2906,-82.6812,weather,Flooding
38.1524,-87.8727,animal,Domestic animal/livestock
44.0939,-119.1753,disease,Disease damage to trees
31.2746,-82.2822,disease,Disease damage to trees
34.5597,-77.6984,fire,Ground fire
44.3690,-89.5987,weather,Wind/hurricane/tornado
37.7097,-92.1775,weather,Flooding
33.0322,-84.6023,fire,Ground fire
35.3486,-77.7702,animal,Beaver
40.9684,-93.2800,insects,Insect damage
36.0731,-84.7671,insects,Insect damage to trees
48.7997,-122.5431,animal,Beaver
37.9423,-94.0345,fire,Ground fire
30.4447,-98.6293,weather,Drought
35.6351,-95.0861,disease,Disease damage to trees
34.9724,-83.5734,disease,Disease damage to trees
44.1262,-123.6975,animal,Animal damage
37.0457,-118.8484,weather,Weather damage
36.5108,-94.1054,animal,Domestic animal/livestock
38.9318,-83.0767,insects,Insect damage
46.6784,-88.9563,insects,Insect damage to trees
44.5436,-74.0421,disease,Disease damage to trees
31.0522,-83.0322,other,Human-induced
38.7119,-106.2056,disease,Disease damage to trees
44.9968,-118.9775,disease,Disease damage to trees
37.0422,-86.4166,other,Human-induced
35.1275,-84.0256,fire,Ground fire
39.2227,-78.9902,animal,Deer/ungulate
26.9055,-82.3414,other,Human-induced
34.3264,-94.3166,weather,Flooding
29.1679,-81.6662,disease,Disease damage to trees
30.7105,-90.7520,weather,Wind/hurricane/tornado
34.7521,-112.9451,insects,Insect damage
40.6437,-93.8421,fire,Ground fire
43.9146,-71.8510,disease,Disease damage to trees
43.1661,-122.2245,geologic,Avalanche
31.8893,-101.0657,weather,Drought
31.6040,-83.0158,fire,Ground fire
40.3023,-83.9155,insects,Insect damage
39.5505,-79.2980,vegetation,Vegetation (competition/vines)
46.4586,-95.9786,animal,Domestic animal/livestock
47.0194,-120.9080,insects,Insect damage to understory
32.6979,-89.8752,fire,Ground fire
33.1865,-79.7220,weather,Flooding
27.8261,-81.9214,fire,Crown fire
39.8495,-80.9764,insects,Insect damage
35.7220,-92.5967,weather,Ice
47.2500,-91.3965,weather,Flooding
43.3140,-111.3764,animal,Domestic animal/livestock
27.6664,-81.2808,fire,Fire damage (general)
33.0265,-90.2271,insects,Insect damage
37.5414,-81.4359,insects,Insect damage
35.3650,-78.4319,weather,Wind/hurricane/tornado
30.6700,-93.5231,fire,Fire damage (general)
31.3375,-85.6828,fire,Ground fire
30.1753,-84.6957,fire,Ground fire
47.9730,-120.7282,fire,Crown fire
33.4794,-79.2003,disease,Disease damage to trees
38.7363,-107.3715,insects,Insect damage
38.1031,-83.2658,other,Human-induced
42.8850,-123.5829,fire,Ground fire
44.4495,-120.5974,fire,Ground fire
45.8867,-88.2199,insects,Insect damage to trees
41.8339,-69.9765,vegetation,Vegetation (competition/vines)
26.6305,-81.1042,other,Human-induced
41.6362,-78.0582,insects,Insect damage
30.7275,-85.8079,fire,Ground fire
38.2324,-85.9385,insects,Insect damage
47.0394,-115.8770,disease,Disease damage to trees
34.8574,-93.0508,fire,Fire damage (general)
38.5261,-120.4718,other,Human-induced
36.2948,-92.0702,weather,Weather damage
36.8161,-79.6795,vegetation,Vegetation (competition/vines)
46.3413,-94.5898,animal,Domestic animal/livestock
41.8707,-78.9396,insects,Insect damage
43.0935,-122.8915,insects,Insect damage
37.5156,-83.5027,fire,Ground fire
42.8227,-97.2302,animal,Domestic animal/livestock
39.3494,-97.8268,animal,Domestic animal/livestock
47.9474,-120.7970,insects,Insect damage to trees
33.9317,-96.1819,weather,Flooding
41.6051,-78.9783,insects,Insect damage
28.2033,-97.1569,other,Human-induced
38.6896,-79.7795,insects,Insect damage
31.7972,-92.1169,weather,Wind/hurricane/tornado
30.1489,-92.9194,fire,Ground fire
44.5054,-94.8634,weather,Flooding
42.0282,-73.0148,disease,Disease damage to trees
43.9305,-121.8000,insects,Insect damage
41.6991,-81.2614,insects,Insect damage to trees
29.0495,-81.5094,fire,Ground fire
31.4770,-81.2587,fire,Ground fire
30.8823,-89.7948,weather,Wind/hurricane/tornado
37.9698,-84.0281,insects,Insect damage
35.1583,-84.3767,fire,Ground fire
42.3351,-85.8370,vegetation,Vegetation (competition/vines)
38.2506,-83.7816,insects,Insect damage
44.7418,-118.8131,disease,Disease damage to trees
44.7507,-118.4069,insects,Insect damage to trees
42.9925,-122.4300,disease,Disease damage to trees
34.6631,-84.0202,disease,Disease damage to trees
34.9533,-78.6663,insects,Insect damage
36.8918,-88.2769,weather,Ice
34.8133,-94.2088,fire,Ground fire
40.3387,-83.6206,insects,Insect damage
37.5256,-88.0889,weather,Ice
37.3552,-98.1373,animal,Domestic animal/livestock
31.2015,-84.6222,weather,Wind/hurricane/tornado
34.2867,-85.3443,fire,Ground fire
34.7266,-95.5459,fire,Ground fire
36.9239,-88.3783,other,Human-induced
38.0904,-86.4611,vegetation,Vegetation (competition/vines)
43.2050,-74.7796,disease,Disease damage to trees
48.5526,-114.6284,disease,Disease damage to trees
43.1040,-88.5591,weather,Weather damage
39.9738,-82.2930,vegetation,Vegetation (competition/vines)
36.3354,-81.3428,other,Human-induced
40.5142,-105.4860,insects,Insect damage to trees
44.9453,-118.7692,insects,Insect damage to trees
37.3131,-80.9740,animal,Domestic animal/livestock
35.8393,-92.7182,weather,Ice
38.9541,-120.7919,fire,Ground fire
39.9889,-107.7476,insects,Insect damage to trees
37.7774,-114.1581,disease,Disease damage to trees
45.6445,-95.8745,animal,Beaver
30.6772,-94.2882,fire,Ground fire
45.9795,-123.4603,disease,Disease damage to trees
47.6022,-95.4416,animal,Domestic animal/livestock
48.0452,-90.5231,animal,Beaver
37.3956,-81.6664,insects,Insect damage
38.6632,-84.1994,insects,Insect damage to trees
48.9939,-117.9859,disease,Disease damage to trees
31.4040,-95.8008,weather,Drought
44.8324,-112.0751,insects,Insect damage
47.8696,-120.5542,insects,Insect damage
46.2722,-87.0093,insects,Insect damage to trees
31.0066,-83.8142,fire,Ground fire
32.5096,-81.4572,weather,Wind/hurricane/tornado
37.6414,-87.3344,weather,Ice
39.1680,-81.3539,animal,Deer/ungulate
41.5233,-96.0424,weather,Flooding
43.7469,-88.2266,other,Human-induced
37.0120,-91.2405,fire,Ground fire
41.7721,-78.9104,disease,Disease damage
48.1937,-121.0453,insects,Insect damage to trees
43.0998,-72.6984,disease,Disease damage
40.1315,-81.0404,insects,Insect damage
42.0319,-97.2686,animal,Domestic animal/livestock
44.9230,-115.4828,fire,Fire damage (general)
45.1104,-122.0214,weather,Wind/hurricane/tornado
41.6534,-123.6974,fire,Crown fire
31.3832,-89.4427,fire,Ground fire
43.1304,-91.0789,animal,Domestic animal/livestock
36.8460,-118.6593,fire,Ground fire
46.8692,-116.9355,disease,Disease damage to trees
34.7300,-93.9433,weather,Weather damage
40.9842,-86.9822,animal,Domestic animal/livestock
34.7083,-95.4439,fire,Fire damage (general)
35.3208,-78.8855,weather,Weather damage
47.0934,-120.9826,insects,Insect damage
45.4251,-89.2658,weather,Wind/hurricane/tornado
31.6560,-83.5287,disease,Disease damage to trees
38.7125,-105.9190,animal,Deer/ungulate
30.3662,-84.6223,fire,Ground fire
42.7032,-90.9434,weather,Flooding
39.9843,-93.7279,animal,Domestic animal/livestock
37.4219,-107.9366,insects,Insect damage to trees
39.6711,-96.5689,animal,Domestic animal/livestock
30.5599,-83.1726,weather,Wind/hurricane/tornado
35.6540,-78.2646,animal,Domestic animal/livestock
28.0532,-80.8799,other,Human-induced
43.2814,-90.7472,insects,Insect damage to trees
27.1488,-81.0246,animal,Domestic animal/livestock
39.5916,-120.4580,disease,Disease damage to trees
40.1842,-83.0504,insects,Insect damage
30.7696,-85.4435,weather,Wind/hurricane/tornado
37.7571,-106.7024,insects,Insect damage to trees
38.2627,-92.9294,other,Human-induced
37.0799,-106.7383,insects,Insect damage
47.3878,-121.0734,fire,Ground fire
32.7019,-82.2818,weather,Wind/hurricane/tornado
41.7060,-81.0729,insects,Insect damage
44.4508,-103.5485,animal,Domestic animal/livestock
31.0503,-101.0444,weather,Drought
38.0960,-85.1769,animal,Domestic animal/livestock
46.8903,-95.2943,other,Human-induced
48.3728,-119.9320,insects,Insect damage to trees
40.4659,-106.0663,insects,Insect damage
30.4690,-86.0433,fire,Ground fire
37.5232,-107.2632,insects,Insect damage to trees
44.7687,-92.1718,disease,Disease damage to trees
37.5055,-108.1111,insects,Insect damage
33.1973,-108.8532,animal,Domestic animal/livestock
40.3341,-105.6496,insects,Insect damage to trees
33.8203,-78.9618,disease,Disease damage to understory
43.3361,-121.9524,disease,Disease damage to trees
36.7393,-92.6245,animal,Domestic animal/livestock
43.4217,-90.3030,disease,Disease damage to trees
27.3730,-81.4692,fire,Ground fire
45.4212,-121.4217,disease,Disease damage to trees
32.9024,-80.5362,insects,Insect damage
45.9893,-120.6462,disease,Disease damage to trees
47.8847,-121.0583,insects,Insect damage to trees
44.7444,-85.4033,animal,Deer/ungulate
37.0386,-106.5149,insects,Insect damage
38.5754,-105.8038,insects,Insect damage to trees
42.7874,-121.5595,disease,Disease damage to trees
37.1480,-92.3356,animal,Domestic animal/livestock
46.7621,-95.1796,insects,Insect damage
39.0319,-104.7149,fire,Fire damage (general)
36.7493,-93.7301,animal,Domestic animal/livestock
41.0481,-106.7854,insects,Insect damage to trees
40.0552,-80.5413,vegetation,Vegetation (competition/vines)
39.5736,-111.2276,disease,Disease damage to trees
36.1638,-82.2312,insects,Insect damage to trees
36.8080,-83.5786,fire,Fire damage (general)
40.9494,-74.4521,insects,Insect damage
32.7947,-88.4422,weather,Flooding
32.6450,-94.2799,weather,Drought
38.5962,-111.7220,insects,Insect damage
43.2253,-90.4556,animal,Beaver
27.7563,-80.6066,weather,Wind/hurricane/tornado
44.3751,-91.1874,disease,Disease damage to trees
36.7033,-86.1089,vegetation,Vegetation (competition/vines)
37.0957,-92.6808,insects,Insect damage
48.4990,-94.3326,insects,Insect damage to trees
29.7658,-95.6556,weather,Flooding
42.3626,-116.8155,fire,Ground fire
47.9750,-90.4786,insects,Insect damage
38.8807,-83.0511,insects,Insect damage
43.4641,-122.0924,disease,Disease damage
38.4634,-86.3766,weather,Weather damage
43.5618,-91.3669,animal,Domestic animal/livestock
34.6760,-96.1829,fire,Ground fire
35.1212,-83.5700,insects,Insect damage to trees
31.4490,-95.2645,fire,Ground fire
30.5936,-82.2953,fire,Fire damage (general)
48.8652,-119.9125,insects,Insect damage to trees
43.9336,-85.2269,insects,Insect damage to trees
46.6676,-92.7464,animal,Beaver
39.7638,-77.6840,insects,Insect damage to trees
45.8105,-114.6875,fire,Ground fire
31.5573,-84.2753,other,Human-induced
44.5138,-121.7879,fire,Crown fire
37.4916,-80.5400,animal,Deer/ungulate
43.0691,-121.9296,weather,Drought
46.9095,-110.4784,disease,Disease damage to trees
30.5113,-86.8095,fire,Ground fire
46.3964,-91.4132,animal,Beaver
43.4256,-121.1667,animal,Domestic animal/livestock
39.4857,-120.5141,disease,Disease damage to trees
36.9301,-88.0729,weather,Flooding
36.9497,-85.3913,weather,Wind/hurricane/tornado
36.2860,-94.7598,weather,Ice
43.9811,-120.3909,animal,Domestic animal/livestock
45.6755,-86.6198,animal,Deer/ungulate
46.0956,-84.8391,other,Unknown/other
46.2545,-69.7078,disease,Disease damage
37.5979,-81.5069,insects,Insect damage to trees
33.1511,-98.2043,fire,Fire damage (general)
31.2381,-87.0272,fire,Ground fire
35.2603,-78.1066,other,Human-induced
32.7204,-82.9460,fire,Ground fire
45.0814,-88.8835,animal,Beaver
31.0660,-83.2879,animal,Domestic animal/livestock
40.6817,-112.6628,fire,Fire damage (general)
30.9992,-99.2709,weather,Drought
46.5683,-114.4565,disease,Disease damage
37.7228,-84.0652,insects,Insect damage to trees
41.8211,-76.3208,insects,Insect damage
47.6455,-124.0259,disease,Disease damage to trees
30.9224,-81.6579,fire,Ground fire
30.1035,-94.5394,weather,Wind/hurricane/tornado
33.1722,-83.4973,insects,Insect damage to trees
43.7147,-103.4826,animal,Domestic animal/livestock
30.8094,-86.8042,fire,Ground fire
43.6888,-119.7397,animal,Domestic animal/livestock
35.6033,-82.8657,vegetation,Vegetation (competition/vines)
41.3747,-77.2502,insects,Insect damage to trees
29.0827,-81.0940,animal,Deer/ungulate
41.3404,-85.6503,weather,Flooding
32.4266,-86.6398,animal,Beaver
46.6933,-94.5859,insects,Insect damage
35.5517,-86.5596,animal,Domestic animal/livestock
45.3898,-118.2758,insects,Insect damage
43.1205,-122.0376,disease,Disease damage to trees
31.8869,-93.4492,other,Human-induced
45.8386,-109.5747,fire,Crown fire
42.2545,-124.1331,geologic,Earth movement/avalanche
46.2853,-100.6037,animal,Domestic animal/livestock
43.9163,-119.2765,animal,Porcupine
38.6376,-79.8433,disease,Disease damage to trees
44.2994,-71.1819,insects,Insect damage
28.7712,-81.0807,fire,Fire damage (general)
36.9598,-80.4141,animal,Domestic animal/livestock
43.9708,-71.7478,disease,Disease damage
37.8991,-80.4588,insects,Insect damage to trees
46.0598,-68.0241,disease,Disease damage
36.5840,-94.7635,other,Human-induced
34.7625,-83.3459,insects,Insect damage to trees
47.2862,-91.3216,insects,Insect damage
43.4152,-122.0239,insects,Insect damage
30.9497,-89.5876,weather,Wind/hurricane/tornado
31.7776,-92.9090,other,Human-induced
48.9213,-118.6609,disease,Disease damage to trees
38.7660,-85.2584,disease,Disease damage
39.5086,-78.6876,insects,Insect damage
48.9477,-118.0316,disease,Disease damage to trees
32.6911,-81.0351,animal,Beaver
36.1737,-79.0517,other,Human-induced
41.7345,-70.8194,vegetation,Vegetation (competition/vines)
37.5821,-93.4730,animal,Domestic animal/livestock
36.7420,-86.0685,animal,Domestic animal/livestock
37.8571,-92.3504,weather,Weather damage
34.5012,-87.4503,disease,Disease damage
46.4733,-69.3706,animal,Beaver
34.3136,-79.0433,weather,Wind/hurricane/tornado
43.9271,-71.2484,disease,Disease damage to trees
46.1446,-117.5712,disease,Disease damage to trees
39.6007,-82.2924,vegetation,Vegetation (competition/vines)
46.9098,-69.3196,disease,Disease damage
32.5816,-81.0172,fire,Fire damage (general)
34.3640,-97.1718,fire,Ground fire
37.3740,-77.2150,insects,Insect damage
30.2180,-84.4271,fire,Ground fire
42.4331,-123.8615,fire,Crown fire
34.7174,-97.4747,weather,Flooding
30.7341,-89.4263,fire,Fire damage (general)
34.9638,-84.5053,disease,Disease damage to trees
42.6982,-122.2399,fire,Ground fire
31.4418,-83.1552,disease,Disease damage to trees
33.9959,-87.7196,fire,Ground fire
30.8179,-91.5728,weather,Flooding
38.2379,-107.5653,disease,Disease damage to trees
30.8455,-86.8229,fire,Ground fire
37.4178,-93.5776,animal,Domestic animal/livestock
